order_item_id,order_id,product_id,sku_id,quantity,unit_price,subtotal,is_mock_data
OI0001122,ORD000454,PROD0008,SKU00018,1,55.98,55.98,true
OI0001123,ORD000454,PROD0080,SKU00211,1,146.92,146.92,true
OI0001124,ORD000455,PROD0057,SKU00153,1,1577.35,1577.35,true
OI0001125,ORD000456,PROD0008,SKU00018,1,55.98,55.98,true
OI0001126,ORD000457,PROD0094,SKU00246,2,1287.71,2575.42,true
OI0001127,ORD000457,PROD0046,SKU00125,1,372.05,372.05,true
OI0001128,ORD000457,PROD0010,SKU00023,2,365.49,730.98,true
OI0001129,ORD000458,PROD0014,SKU00035,1,95.61,95.61,true
OI0001130,ORD000459,PROD0085,SKU00225,1,35.29,35.29,true
OI0001131,ORD000459,PROD0019,SKU00052,1,50.95,50.95,true
OI0001132,ORD000459,PROD0049,SKU00133,3,67.80,203.40,true
OI0001133,ORD000460,PROD0089,SKU00233,1,672068.51,672068.51,true
OI0001134,ORD000460,PROD0071,SKU00188,1,346284.88,346284.88,true
OI0001135,ORD000460,PROD0095,SKU00251,1,836988.65,836988.65,true
OI0001136,ORD000461,PROD0045,SKU00121,3,2919.58,8758.74,true
OI0001137,ORD000461,PROD0093,SKU00244,3,1757.46,5272.38,true
OI0001138,ORD000462,PROD0051,SKU00137,1,3946.66,3946.66,true
OI0001139,ORD000462,PROD0027,SKU00075,1,2626.08,2626.08,true
OI0001140,ORD000462,PROD0057,SKU00152,2,1577.56,3155.12,true
OI0001141,ORD000463,PROD0018,SKU00047,1,632252.44,632252.44,true
OI0001142,ORD000464,PROD0090,SKU00238,1,497890.59,497890.59,true
OI0001143,ORD000464,PROD0018,SKU00048,1,618527.75,618527.75,true
OI0001144,ORD000465,PROD0043,SKU00116,2,10.74,21.48,true
OI0001145,ORD000466,PROD0077,SKU00202,2,990566.46,1981132.92,true
OI0001146,ORD000466,PROD0035,SKU00094,1,1297161.78,1297161.78,true
OI0001147,ORD000466,PROD0047,SKU00126,1,1079253.36,1079253.36,true
OI0001148,ORD000467,PROD0001,SKU00001,1,12.19,12.19,true
OI0001149,ORD000468,PROD0013,SKU00029,1,71.39,71.39,true
OI0001150,ORD000468,PROD0091,SKU00239,2,45.78,91.56,true
OI0001151,ORD000468,PROD0091,SKU00242,2,44.63,89.26,true
OI0001152,ORD000468,PROD0043,SKU00115,1,11.43,11.43,true
OI0001153,ORD000469,PROD0017,SKU00046,1,1341406.94,1341406.94,true
OI0001154,ORD000469,PROD0059,SKU00157,1,1628860.67,1628860.67,true
OI0001155,ORD000469,PROD0011,SKU00025,1,386241.43,386241.43,true
OI0001156,ORD000469,PROD0005,SKU00010,1,568240.08,568240.08,true
OI0001157,ORD000470,PROD0094,SKU00245,2,1063.24,2126.48,true
OI0001158,ORD000471,PROD0035,SKU00092,1,1317389.56,1317389.56,true
OI0001159,ORD000472,PROD0033,SKU00089,1,334.98,334.98,true
OI0001160,ORD000473,PROD0025,SKU00068,1,76.26,76.26,true
OI0001161,ORD000473,PROD0073,SKU00194,1,30.43,30.43,true
OI0001162,ORD000473,PROD0031,SKU00084,1,81.42,81.42,true
OI0001163,ORD000473,PROD0055,SKU00145,1,51.20,51.20,true
OI0001164,ORD000474,PROD0020,SKU00055,1,131.40,131.40,true
OI0001165,ORD000474,PROD0020,SKU00054,2,110.97,221.94,true
OI0001166,ORD000474,PROD0026,SKU00071,1,50.68,50.68,true
OI0001167,ORD000474,PROD0050,SKU00136,2,76.48,152.96,true
OI0001168,ORD000475,PROD0006,SKU00011,1,844228.49,844228.49,true
OI0001169,ORD000475,PROD0048,SKU00129,1,776592.87,776592.87,true
OI0001170,ORD000476,PROD0027,SKU00075,2,2626.08,5252.16,true
OI0001171,ORD000476,PROD0039,SKU00106,1,2835.23,2835.23,true
OI0001172,ORD000477,PROD0014,SKU00035,1,95.61,95.61,true
OI0001173,ORD000478,PROD0006,SKU00013,2,839080.40,1678160.80,true
OI0001174,ORD000478,PROD0060,SKU00161,1,538964.89,538964.89,true
OI0001175,ORD000478,PROD0078,SKU00203,2,186418.93,372837.86,true
OI0001176,ORD000478,PROD0036,SKU00096,1,273703.93,273703.93,true
OI0001177,ORD000479,PROD0002,SKU00003,1,62.78,62.78,true
OI0001178,ORD000480,PROD0063,SKU00168,1,3058.83,3058.83,true
OI0001179,ORD000480,PROD0069,SKU00183,1,1037.37,1037.37,true
OI0001180,ORD000480,PROD0051,SKU00138,3,3473.85,10421.55,true
OI0001181,ORD000480,PROD0057,SKU00152,3,1577.56,4732.68,true
OI0001182,ORD000481,PROD0004,SKU00008,1,1766.13,1766.13,true
OI0001183,ORD000481,PROD0052,SKU00139,1,652.96,652.96,true
OI0001184,ORD000482,PROD0046,SKU00124,1,441.55,441.55,true
OI0001185,ORD000483,PROD0054,SKU00144,1,503033.26,503033.26,true
OI0001186,ORD000483,PROD0060,SKU00160,3,562540.10,1687620.30,true
OI0001187,ORD000483,PROD0060,SKU00159,1,602350.34,602350.34,true
OI0001188,ORD000484,PROD0058,SKU00154,1,2057.90,2057.90,true
OI0001189,ORD000484,PROD0016,SKU00040,1,1633.19,1633.19,true
OI0001190,ORD000484,PROD0004,SKU00008,1,1766.13,1766.13,true
OI0001191,ORD000484,PROD0004,SKU00007,1,1647.91,1647.91,true
OI0001192,ORD000485,PROD0066,SKU00177,1,200447.96,200447.96,true
OI0001193,ORD000485,PROD0036,SKU00097,1,233444.97,233444.97,true
OI0001194,ORD000485,PROD0030,SKU00080,1,385998.04,385998.04,true
OI0001195,ORD000485,PROD0090,SKU00236,1,531221.17,531221.17,true
OI0001196,ORD000486,PROD0093,SKU00244,2,1757.46,3514.92,true
OI0001197,ORD000487,PROD0036,SKU00097,1,233444.97,233444.97,true
OI0001198,ORD000487,PROD0006,SKU00011,1,844228.49,844228.49,true
OI0001199,ORD000487,PROD0036,SKU00096,1,273703.93,273703.93,true
OI0001200,ORD000488,PROD0035,SKU00092,1,1317389.56,1317389.56,true
OI0001201,ORD000488,PROD0053,SKU00140,1,1244412.42,1244412.42,true
OI0001202,ORD000489,PROD0023,SKU00063,1,1504447.05,1504447.05,true
OI0001203,ORD000489,PROD0089,SKU00234,1,617829.81,617829.81,true
OI0001204,ORD000490,PROD0043,SKU00115,1,11.43,11.43,true
OI0001205,ORD000490,PROD0073,SKU00192,1,27.91,27.91,true
OI0001206,ORD000490,PROD0031,SKU00085,1,84.44,84.44,true
OI0001207,ORD000490,PROD0085,SKU00226,2,39.61,79.22,true
OI0001208,ORD000491,PROD0031,SKU00085,1,84.44,84.44,true
OI0001209,ORD000491,PROD0043,SKU00117,1,10.35,10.35,true
OI0001210,ORD000492,PROD0016,SKU00043,1,1610.66,1610.66,true
OI0001211,ORD000492,PROD0010,SKU00022,3,372.09,1116.27,true
OI0001212,ORD000492,PROD0028,SKU00076,1,2571.10,2571.10,true
OI0001213,ORD000493,PROD0035,SKU00093,1,1139879.70,1139879.70,true
OI0001214,ORD000493,PROD0071,SKU00189,1,354036.28,354036.28,true
OI0001215,ORD000493,PROD0083,SKU00220,1,1528645.72,1528645.72,true
OI0001216,ORD000494,PROD0043,SKU00117,1,10.35,10.35,true
OI0001217,ORD000494,PROD0067,SKU00180,1,30.93,30.93,true
OI0001218,ORD000495,PROD0084,SKU00222,1,370952.09,370952.09,true
OI0001219,ORD000495,PROD0030,SKU00080,2,385998.04,771996.08,true
OI0001220,ORD000495,PROD0024,SKU00064,1,514639.39,514639.39,true
OI0001221,ORD000495,PROD0006,SKU00013,1,839080.40,839080.40,true
OI0001222,ORD000496,PROD0099,SKU00259,1,1378.32,1378.32,true
OI0001223,ORD000496,PROD0009,SKU00021,1,3751.63,3751.63,true
OI0001224,ORD000497,PROD0022,SKU00061,1,290.47,290.47,true
OI0001225,ORD000498,PROD0094,SKU00246,1,1287.71,1287.71,true
OI0001226,ORD000499,PROD0095,SKU00249,1,774461.78,774461.78,true
OI0001227,ORD000499,PROD0053,SKU00140,1,1244412.42,1244412.42,true
OI0001228,ORD000499,PROD0005,SKU00010,2,568240.08,1136480.16,true
OI0001229,ORD000500,PROD0080,SKU00208,1,146.03,146.03,true
